word_id,is_NE,NE_type,POS_tag,is_content_word
enc_wikimoon_13_page_1_25,1,QUANTITY,NOUN,1
enc_wikimoon_13_page_1_26,0,O,PUNCT,0
enc_wikimoon_13_page_1_27,1,QUANTITY,NOUN,1
enc_wikimoon_13_page_1_28,1,QUANTITY,,0
enc_wikimoon_13_page_1_29,1,QUANTITY,NOUN,1
enc_wikimoon_13_page_1_30,0,O,NOUN,1
enc_wikimoon_13_page_1_31,0,O,CCONJ,0
enc_wikimoon_13_page_1_32,0,O,ADV,1
enc_wikimoon_13_page_1_33,0,O,ADP,0
enc_wikimoon_13_page_1_34,1,NUMERIC_VALUE,,0
enc_wikimoon_13_page_1_35,0,O,ADP,0
enc_wikimoon_13_page_1_36,0,O,NOUN,1
enc_wikimoon_13_page_1_37,0,O,NOUN,1
enc_wikimoon_13_page_1_38,0,O,NOUN,1
enc_wikimoon_13_page_2_0,0,O,NOUN,1
enc_wikimoon_13_page_2_1,0,O,AUX,0
enc_wikimoon_13_page_2_2,0,O,ADV,1
enc_wikimoon_13_page_2_3,0,O,VERB,1
enc_wikimoon_13_page_2_4,0,O,ADP,0
enc_wikimoon_13_page_2_5,0,O,NOUN,1
enc_wikimoon_13_page_2_6,0,O,ADP,0
enc_wikimoon_13_page_2_7,0,O,NOUN,1
enc_wikimoon_13_page_2_8,0,O,DET,0
enc_wikimoon_13_page_2_9,0,O,ADJ,1
enc_wikimoon_13_page_2_10,0,O,ADP,0
enc_wikimoon_13_page_2_11,0,O,SCONJ,0
enc_wikimoon_13_page_2_12,0,O,NOUN,1
enc_wikimoon_13_page_2_13,0,O,DET,0
enc_wikimoon_13_page_2_14,0,O,ADP,0
enc_wikimoon_13_page_2_15,0,O,NOUN,1
enc_wikimoon_13_page_2_16,0,O,AUX,0
enc_wikimoon_13_page_2_17,0,O,ADJ,1
enc_wikimoon_13_page_2_18,0,O,ADP,0
enc_wikimoon_13_page_2_19,0,O,NOUN,1
enc_wikimoon_13_page_2_20,0,O,DET,0
enc_wikimoon_13_page_2_21,0,O,ADP,0
enc_wikimoon_13_page_2_22,0,O,NOUN,1
enc_wikimoon_13_page_2_23,0,O,DET,0
enc_wikimoon_13_page_2_24,0,O,NOUN,1
enc_wikimoon_13_page_2_25,0,O,VERB,1
enc_wikimoon_13_page_2_26,0,O,ADP,0
enc_wikimoon_13_page_2_27,0,O,NOUN,1
enc_wikimoon_13_page_2_28,0,O,ADJ,1
enc_wikimoon_13_page_2_29,0,O,ADP,0
enc_wikimoon_13_page_2_30,0,O,NOUN,1
enc_wikimoon_13_page_2_31,0,O,DET,0
enc_wikimoon_13_page_2_32,0,O,NOUN,1
enc_wikimoon_13_page_2_33,0,O,AUX,0
enc_wikimoon_13_page_2_34,0,O,ADP,0
enc_wikimoon_13_page_2_35,0,O,NOUN,1
enc_wikimoon_13_page_2_36,0,O,ADP,0
enc_wikimoon_13_page_2_37,0,O,NOUN,1
enc_wikimoon_13_page_2_38,0,O,ADP,0
enc_wikimoon_13_page_2_39,1,DATETIME,,0
enc_wikimoon_13_page_2_40,1,DATETIME,NOUN,1
enc_wikimoon_13_page_2_41,0,O,CCONJ,0
enc_wikimoon_13_page_2_42,0,O,AUX,0
enc_wikimoon_13_page_2_43,0,O,ADJ,1
enc_wikimoon_13_page_2_44,0,O,ADV,1
enc_wikimoon_13_page_2_45,0,O,NOUN,1
enc_wikimoon_13_page_2_46,0,O,NOUN,1
enc_wikimoon_13_page_2_47,1,DATETIME,ADJ,1
enc_wikimoon_13_page_2_48,0,O,ADP,0
enc_wikimoon_13_page_2_49,0,O,NOUN,1
enc_wikimoon_13_page_2_50,0,O,NOUN,1
enc_wikimoon_13_page_2_51,0,O,AUX,0
enc_wikimoon_13_page_2_52,0,O,AUX,0
enc_wikimoon_13_page_2_53,0,O,ADP,0
enc_wikimoon_13_page_2_54,0,O,ADV,1
enc_wikimoon_13_page_2_55,0,O,ADP,0
enc_wikimoon_13_page_2_56,0,O,NOUN,1
enc_wikimoon_13_page_2_57,0,O,DET,0
enc_wikimoon_13_page_2_58,0,O,ADV,1
enc_wikimoon_13_page_2_59,0,O,ADJ,1
enc_wikimoon_13_page_2_60,0,O,NOUN,1
enc_wikimoon_13_page_2_61,0,O,ADJ,1
enc_wikimoon_13_page_2_62,0,O,ADP,0
enc_wikimoon_13_page_2_63,0,O,ADV,1
enc_wikimoon_13_page_2_64,0,O,ADP,0
enc_wikimoon_13_page_2_65,0,O,NOUN,1
enc_wikimoon_13_page_2_66,0,O,DET,0
enc_wikimoon_13_page_2_67,0,O,ADJ,1
enc_wikimoon_13_page_2_68,0,O,AUX,0
enc_wikimoon_13_page_2_69,0,O,ADJ,1
enc_wikimoon_13_page_2_70,0,O,NOUN,1
enc_wikimoon_13_page_2_71,0,O,PRON,0
enc_wikimoon_13_page_2_72,0,O,VERB,1
enc_wikimoon_13_page_2_73,0,O,NOUN,1
enc_wikimoon_13_page_2_74,0,O,NOUN,1
ins_humanrights_2_page_1_0,0,O,NOUN,1
ins_humanrights_2_page_1_1,0,O,ADJ,1
ins_humanrights_2_page_1_2,0,O,DET,0
ins_humanrights_2_page_1_3,0,O,NOUN,1
ins_humanrights_2_page_1_4,0,O,NOUN,1
ins_humanrights_2_page_1_5,0,O,PUNCT,0
ins_humanrights_2_page_1_6,0,O,NOUN,1
ins_humanrights_2_page_1_7,0,O,AUX,0
ins_humanrights_2_page_1_8,0,O,SCONJ,0
ins_humanrights_2_page_1_9,0,O,NOUN,1
ins_humanrights_2_page_1_10,0,O,NOUN,1
ins_humanrights_2_page_1_11,0,O,ADJ,1
ins_humanrights_2_page_1_12,0,O,DET,0
ins_humanrights_2_page_1_13,0,O,NOUN,1
ins_humanrights_2_page_1_14,0,O,NOUN,1
ins_humanrights_2_page_1_15,0,O,ADJ,1
ins_humanrights_2_page_1_16,0,O,CCONJ,0
ins_humanrights_2_page_1_17,0,O,DET,0
ins_humanrights_2_page_1_18,0,O,NOUN,1
ins_humanrights_2_page_1_19,0,O,DET,0
ins_humanrights_2_page_1_20,0,O,ADJ,1
ins_humanrights_2_page_1_21,0,O,CCONJ,0
ins_humanrights_2_page_1_22,0,O,ADJ,1
ins_humanrights_2_page_1_23,0,O,VERB,1
ins_humanrights_2_page_1_24,0,O,NOUN,1
ins_humanrights_2_page_1_25,0,O,NOUN,1
ins_humanrights_2_page_1_26,0,O,NOUN,1
ins_humanrights_2_page_1_27,0,O,CCONJ,0
ins_humanrights_2_page_1_28,0,O,NOUN,1
ins_humanrights_2_page_1_29,0,O,ADP,0
ins_humanrights_2_page_1_30,0,O,NOUN,1
ins_humanrights_2_page_2_0,0,O,AUX,0
ins_humanrights_2_page_2_1,0,O,SCONJ,0
ins_humanrights_2_page_2_2,0,O,NOUN,1
ins_humanrights_2_page_2_3,0,O,CCONJ,0
ins_humanrights_2_page_2_4,0,O,NOUN,1
ins_humanrights_2_page_2_5,0,O,NOUN,1
ins_humanrights_2_page_2_6,1,PERSON,NOUN,1
ins_humanrights_2_page_2_7,0,O,AUX,0
ins_humanrights_2_page_2_8,0,O,VERB,1
ins_humanrights_2_page_2_9,0,O,ADP,0
ins_humanrights_2_page_2_10,0,O,NOUN,1
ins_humanrights_2_page_2_11,0,O,ADP,0
ins_humanrights_2_page_2_12,0,O,NOUN,1
ins_humanrights_2_page_2_13,0,O,PRON,0
ins_humanrights_2_page_2_14,0,O,VERB,1
ins_humanrights_2_page_2_15,0,O,NOUN,1
ins_humanrights_2_page_2_16,0,O,NOUN,1
ins_humanrights_2_page_2_17,0,O,CCONJ,0
ins_humanrights_2_page_2_18,0,O,SCONJ,0
ins_humanrights_2_page_2_19,0,O,NOUN,1
ins_humanrights_2_page_2_20,0,O,DET,0
ins_humanrights_2_page_2_21,0,O,NOUN,1
ins_humanrights_2_page_2_22,0,O,ADP,0
ins_humanrights_2_page_2_23,0,O,PRON,0
ins_humanrights_2_page_2_24,0,O,NOUN,1
ins_humanrights_2_page_2_25,0,O,ADJ,1
ins_humanrights_2_page_2_26,0,O,PRON,0
ins_humanrights_2_page_2_27,0,O,AUX,0
ins_humanrights_2_page_2_28,0,O,VERB,1
ins_humanrights_2_page_2_29,0,O,ADP,0
ins_humanrights_2_page_2_30,0,O,NOUN,1
ins_humanrights_2_page_2_31,0,O,NOUN,1
ins_humanrights_2_page_2_32,0,O,CCONJ,0
ins_humanrights_2_page_2_33,0,O,DET,0
ins_humanrights_2_page_2_34,0,O,NOUN,1
ins_humanrights_2_page_2_35,0,O,CCONJ,0
ins_humanrights_2_page_2_36,0,O,AUX,0
ins_humanrights_2_page_2_37,0,O,AUX,0
ins_humanrights_2_page_2_38,0,O,VERB,1
ins_humanrights_2_page_2_39,0,O,ADP,0
ins_humanrights_2_page_2_40,0,O,NOUN,1
ins_humanrights_2_page_2_41,0,O,CCONJ,0
ins_humanrights_2_page_2_42,0,O,NOUN,1
ins_humanrights_2_page_2_43,0,O,AUX,0
ins_humanrights_2_page_2_44,0,O,AUX,0
ins_humanrights_2_page_2_45,0,O,VERB,1
ins_humanrights_2_page_2_46,0,O,ADV,1
ins_humanrights_2_page_2_47,0,O,DET,0
ins_humanrights_2_page_2_48,0,O,ADV,1
ins_humanrights_2_page_2_49,0,O,ADJ,1
ins_humanrights_2_page_2_50,0,O,NOUN,1
ins_humanrights_2_page_2_51,0,O,DET,0
ins_humanrights_2_page_2_52,1,PERSON,NOUN,1
ins_humanrights_2_page_3_0,0,O,AUX,0
ins_humanrights_2_page_3_1,0,O,SCONJ,0
ins_humanrights_2_page_3_2,0,O,AUX,0
ins_humanrights_2_page_3_3,0,O,ADJ,1
ins_humanrights_2_page_3_4,0,O,ADV,1
ins_humanrights_2_page_3_5,0,O,NOUN,1
ins_humanrights_2_page_3_6,0,O,NOUN,1
ins_humanrights_2_page_3_7,0,O,PART,0
ins_humanrights_2_page_3_8,0,O,AUX,0
ins_humanrights_2_page_3_9,0,O,VERB,1
ins_humanrights_2_page_3_10,0,O,ADP,0
ins_humanrights_2_page_3_11,0,O,NOUN,1
ins_humanrights_2_page_3_12,0,O,NOUN,1
ins_humanrights_2_page_3_13,0,O,ADP,0
ins_humanrights_2_page_3_14,0,O,ADV,1
ins_humanrights_2_page_3_15,1,PERSON,NOUN,1
ins_humanrights_2_page_3_16,0,O,PART,0
ins_humanrights_2_page_3_17,0,O,PART,0
ins_humanrights_2_page_3_18,0,O,AUX,0
ins_humanrights_2_page_3_19,0,O,VERB,1
ins_humanrights_2_page_3_20,0,O,PART,0
ins_humanrights_2_page_3_21,0,O,AUX,0
ins_humanrights_2_page_3_22,0,O,ADV,1
ins_humanrights_2_page_3_23,0,O,NOUN,1
ins_humanrights_2_page_3_24,0,O,ADJ,1
ins_humanrights_2_page_3_25,0,O,ADP,0
ins_humanrights_2_page_3_26,0,O,NOUN,1
ins_humanrights_2_page_3_27,0,O,ADP,0
ins_humanrights_2_page_3_28,1,GPE,NOUN,1
ins_humanrights_2_page_3_29,0,O,CCONJ,0
ins_humanrights_2_page_3_30,0,O,NOUN,1
ins_humanrights_2_page_4_0,0,O,AUX,0
ins_humanrights_2_page_4_1,0,O,SCONJ,0
ins_humanrights_2_page_4_2,0,O,AUX,0
ins_humanrights_2_page_4_3,0,O,ADJ,1
ins_humanrights_2_page_4_4,0,O,PART,0
ins_humanrights_2_page_4_5,0,O,PRON,0
ins_humanrights_2_page_4_6,0,O,VERB,1
ins_humanrights_2_page_4_7,0,O,NOUN,1
ins_humanrights_2_page_4_8,0,O,NOUN,1
ins_humanrights_2_page_4_9,0,O,ADJ,1
ins_humanrights_2_page_4_10,0,O,ADP,0
ins_humanrights_2_page_4_11,0,O,NOUN,1
ins_humanrights_2_page_5_0,0,O,AUX,0
ins_humanrights_2_page_5_1,0,O,SCONJ,0
ins_humanrights_2_page_5_2,0,O,ADP,0
ins_humanrights_2_page_5_3,0,O,NOUN,1
ins_humanrights_2_page_5_4,0,O,NOUN,1
ins_humanrights_2_page_5_5,1,ORGANIZATION,NOUN,1
ins_humanrights_2_page_5_6,1,ORGANIZATION,NOUN,1
ins_humanrights_2_page_5_7,1,ORGANIZATION,ADJ,1
ins_humanrights_2_page_5_8,0,O,AUX,0
ins_humanrights_2_page_5_9,0,O,VERB,1
ins_humanrights_2_page_5_10,0,O,ADP,0
ins_humanrights_2_page_5_11,0,O,ADJ,1
ins_humanrights_2_page_5_12,0,O,NOUN,1
ins_humanrights_2_page_5_13,0,O,DET,0
ins_humanrights_2_page_5_14,0,O,ADP,0
ins_humanrights_2_page_5_15,0,O,NOUN,1
ins_humanrights_2_page_5_16,0,O,ADJ,1
ins_humanrights_2_page_5_17,0,O,DET,0
ins_humanrights_2_page_5_18,1,PERSON,NOUN,1
ins_humanrights_2_page_5_19,0,O,ADP,0
ins_humanrights_2_page_5_20,0,O,NOUN,1
ins_humanrights_2_page_5_21,0,O,CCONJ,0
ins_humanrights_2_page_5_22,0,O,ADP,0
ins_humanrights_2_page_5_23,0,O,NOUN,1
ins_humanrights_2_page_5_24,0,O,NOUN,1
ins_humanrights_2_page_5_25,0,O,ADJ,1
ins_humanrights_2_page_5_26,0,O,NOUN,1
ins_humanrights_2_page_5_27,0,O,ADJ,1
ins_humanrights_2_page_5_28,0,O,ADP,0
ins_humanrights_2_page_5_29,1,PERSON,NOUN,1
ins_humanrights_2_page_5_30,0,O,CCONJ,0
ins_humanrights_2_page_5_31,1,PERSON,NOUN,1
ins_humanrights_2_page_5_32,0,O,CCONJ,0
ins_humanrights_2_page_5_33,0,O,SCONJ,0
ins_humanrights_2_page_5_34,0,O,AUX,0
ins_humanrights_2_page_5_35,0,O,VERB,1
ins_humanrights_2_page_5_36,0,O,PART,0
ins_humanrights_2_page_5_37,0,O,AUX,0
ins_humanrights_2_page_5_38,0,O,NOUN,1
ins_humanrights_2_page_5_39,0,O,ADJ,1
ins_humanrights_2_page_5_40,0,O,CCONJ,0
ins_humanrights_2_page_5_41,0,O,NOUN,1
ins_humanrights_2_page_5_42,0,O,NOUN,1
ins_humanrights_2_page_5_43,0,O,ADP,0
ins_humanrights_2_page_5_44,0,O,NOUN,1
ins_humanrights_2_page_5_45,0,O,ADP,0
ins_humanrights_2_page_5_46,0,O,NOUN,1
ins_humanrights_2_page_5_47,0,O,DET,0
ins_humanrights_2_page_5_48,0,O,NOUN,1
ins_humanrights_2_page_5_49,0,O,ADV,1
ins_humanrights_2_page_5_50,0,O,ADJ,1
ins_humanrights_2_page_6_0,0,O,AUX,0
ins_humanrights_2_page_6_1,0,O,SCONJ,0
ins_humanrights_2_page_6_2,0,O,NOUN,1
ins_humanrights_2_page_6_3,0,O,NOUN,1
ins_humanrights_2_page_6_4,0,O,PRON,0
ins_humanrights_2_page_6_5,0,O,VERB,1
ins_humanrights_2_page_6_6,0,O,PART,0
ins_humanrights_2_page_6_7,0,O,AUX,0
ins_humanrights_2_page_6_8,0,O,ADP,0
ins_humanrights_2_page_6_9,0,O,NOUN,1
ins_humanrights_2_page_6_10,0,O,ADP,0
ins_humanrights_2_page_6_11,1,ORGANIZATION,NOUN,1
ins_humanrights_2_page_6_12,1,ORGANIZATION,NOUN,1
ins_humanrights_2_page_6_13,1,ORGANIZATION,ADJ,1
ins_humanrights_2_page_6_14,1,ORGANIZATION,NOUN,1
ins_humanrights_2_page_6_15,1,ORGANIZATION,ADJ,1
ins_humanrights_2_page_6_16,0,O,CCONJ,0
ins_humanrights_2_page_6_17,0,O,ADJ,1
ins_humanrights_2_page_6_18,0,O,NOUN,1
ins_humanrights_2_page_6_19,0,O,ADP,0
ins_humanrights_2_page_6_20,0,O,NOUN,1
ins_humanrights_2_page_6_21,0,O,NOUN,1
ins_humanrights_2_page_6_22,0,O,CCONJ,0
ins_humanrights_2_page_6_23,0,O,NOUN,1
ins_humanrights_2_page_6_24,0,O,ADJ,1
ins_humanrights_2_page_6_25,0,O,ADV,1
ins_humanrights_2_page_6_26,0,O,CCONJ,0
ins_humanrights_2_page_6_27,0,O,NOUN,1
ins_humanrights_2_page_6_28,0,O,DET,0
ins_humanrights_2_page_6_29,0,O,ADJ,1
ins_humanrights_2_page_6_30,0,O,CCONJ,0
ins_humanrights_2_page_6_31,0,O,ADJ,1
ins_humanrights_2_page_7_0,0,O,AUX,0
ins_humanrights_2_page_7_1,0,O,SCONJ,0
ins_humanrights_2_page_7_2,0,O,DET,0
ins_humanrights_2_page_7_3,0,O,NOUN,1
ins_humanrights_2_page_7_4,0,O,ADJ,1
ins_humanrights_2_page_7_5,0,O,ADP,0
ins_humanrights_2_page_7_6,0,O,DET,0
ins_humanrights_2_page_7_7,0,O,NOUN,1
ins_humanrights_2_page_7_8,0,O,CCONJ,0
ins_humanrights_2_page_7_9,0,O,NOUN,1
ins_humanrights_2_page_7_10,0,O,AUX,0
ins_humanrights_2_page_7_11,0,O,ADP,0
ins_humanrights_2_page_7_12,0,O,DET,0
ins_humanrights_2_page_7_13,0,O,ADV,1
ins_humanrights_2_page_7_14,0,O,ADJ,1
ins_humanrights_2_page_7_15,0,O,NOUN,1
ins_humanrights_2_page_7_16,0,O,ADP,0
ins_humanrights_2_page_7_17,0,O,NOUN,1
ins_humanrights_2_page_7_18,0,O,ADJ,1
ins_humanrights_2_page_7_19,0,O,DET,0
ins_humanrights_2_page_7_20,0,O,DET,0
ins_humanrights_2_page_7_21,0,O,NOUN,1
ins_humanrights_2_page_8_0,0,O,NOUN,1
ins_humanrights_2_page_8_1,0,O,ADJ,1
ins_humanrights_2_page_8_2,0,O,VERB,1
ins_humanrights_2_page_8_3,0,O,ADJ,1
ins_humanrights_2_page_8_4,0,O,NOUN,1
ins_humanrights_2_page_8_5,0,O,ADJ,1
ins_humanrights_2_page_8_6,0,O,DET,0
ins_humanrights_2_page_8_7,0,O,NOUN,1
ins_humanrights_2_page_8_8,0,O,NOUN,1
ins_humanrights_2_page_8_9,0,O,ADV,1
ins_humanrights_2_page_8_10,0,O,NOUN,1
ins_humanrights_2_page_8_11,0,O,ADJ,1
ins_humanrights_2_page_8_12,0,O,ADP,0
ins_humanrights_2_page_8_13,0,O,PRON,0
ins_humanrights_2_page_8_14,0,O,VERB,1
ins_humanrights_2_page_8_15,0,O,PART,0
ins_humanrights_2_page_8_16,0,O,AUX,0
ins_humanrights_2_page_8_17,0,O,DET,0
ins_humanrights_2_page_8_18,0,O,NOUN,1
ins_humanrights_2_page_8_19,0,O,CCONJ,0
ins_humanrights_2_page_8_20,0,O,DET,0
ins_humanrights_2_page_8_21,0,O,NOUN,1
ins_humanrights_2_page_8_22,0,O,ADP,0
ins_humanrights_2_page_8_23,0,O,ADV,1
ins_humanrights_2_page_8_24,0,O,DET,0
ins_humanrights_2_page_8_25,1,PERSON,NOUN,1
ins_humanrights_2_page_8_26,0,O,CCONJ,0
ins_humanrights_2_page_8_27,0,O,DET,0
ins_humanrights_2_page_8_28,0,O,NOUN,1
ins_humanrights_2_page_8_29,0,O,NOUN,1
ins_humanrights_2_page_8_30,0,O,PART,0
ins_humanrights_2_page_8_31,0,O,PRON,0
ins_humanrights_2_page_8_32,0,O,AUX,0
ins_humanrights_2_page_8_33,0,O,AUX,0
ins_humanrights_2_page_8_34,0,O,DET,0
ins_humanrights_2_page_8_35,0,O,NOUN,1
ins_humanrights_2_page_8_36,0,O,ADJ,1
ins_humanrights_2_page_8_37,0,O,ADP,0
ins_humanrights_2_page_8_38,0,O,NOUN,1
ins_humanrights_2_page_8_39,0,O,ADV,1
ins_humanrights_2_page_8_40,0,O,ADP,0
ins_humanrights_2_page_8_41,0,O,NOUN,1
ins_humanrights_2_page_8_42,0,O,CCONJ,0
ins_humanrights_2_page_8_43,0,O,NOUN,1
ins_humanrights_2_page_8_44,0,O,PART,0
ins_humanrights_2_page_8_45,0,O,AUX,0
ins_humanrights_2_page_8_46,0,O,NOUN,1
ins_humanrights_2_page_8_47,0,O,ADP,0
ins_humanrights_2_page_8_48,0,O,DET,0
ins_humanrights_2_page_8_49,0,O,NOUN,1
ins_humanrights_2_page_8_50,0,O,CCONJ,0
ins_humanrights_2_page_8_51,0,O,NOUN,1
ins_humanrights_2_page_8_52,0,O,CCONJ,0
ins_humanrights_2_page_8_53,0,O,PART,0
ins_humanrights_2_page_8_54,0,O,AUX,0
ins_humanrights_2_page_8_55,0,O,ADP,0
ins_humanrights_2_page_8_56,0,O,NOUN,1
ins_humanrights_2_page_8_57,0,O,ADJ,1
ins_humanrights_2_page_8_58,0,O,ADP,0
ins_humanrights_2_page_8_59,0,O,NOUN,1
ins_humanrights_2_page_8_60,0,O,ADJ,1
ins_humanrights_2_page_8_61,0,O,CCONJ,0
ins_humanrights_2_page_8_62,0,O,ADJ,1
ins_humanrights_2_page_8_63,0,O,NOUN,1
ins_humanrights_2_page_8_64,0,O,CCONJ,0
ins_humanrights_2_page_8_65,0,O,NOUN,1
ins_humanrights_2_page_8_66,0,O,DET,0
ins_humanrights_2_page_8_67,0,O,ADJ,1
ins_humanrights_2_page_8_68,0,O,CCONJ,0
ins_humanrights_2_page_8_69,0,O,ADJ,1
ins_humanrights_2_page_8_70,0,O,ADV,1
ins_humanrights_2_page_8_71,0,O,ADP,0
ins_humanrights_2_page_8_72,0,O,NOUN,1
ins_humanrights_2_page_8_73,0,O,NOUN,1
ins_humanrights_2_page_8_74,0,O,NOUN,1
ins_humanrights_2_page_8_75,0,O,NOUN,1
ins_humanrights_2_page_8_76,0,O,ADV,1
ins_humanrights_2_page_8_77,0,O,CCONJ,0
ins_humanrights_2_page_8_78,0,O,DET,0
ins_humanrights_2_page_8_79,0,O,PRON,0
ins_humanrights_2_page_8_80,0,O,ADP,0
ins_humanrights_2_page_8_81,0,O,NOUN,1
ins_humanrights_2_page_8_82,0,O,VERB,1
ins_humanrights_2_page_8_83,0,O,ADP,0
ins_humanrights_2_page_8_84,0,O,NOUN,1
ins_humanrights_2_page_8_85,0,O,DET,0
ins_learningmobility_3_page_1_0,0,O,NOUN,1
ins_learningmobility_3_page_1_1,0,O,NOUN,1
ins_learningmobility_3_page_1_2,0,O,NOUN,1
ins_learningmobility_3_page_1_3,0,O,ADP,0
ins_learningmobility_3_page_1_4,0,O,NOUN,1
ins_learningmobility_3_page_1_5,0,O,NOUN,1
ins_learningmobility_3_page_1_6,0,O,ADP,0
ins_learningmobility_3_page_1_7,0,O,NOUN,1
ins_learningmobility_3_page_1_8,0,O,VERB,1
ins_learningmobility_3_page_1_9,0,O,ADP,0
ins_learningmobility_3_page_1_10,0,O,NOUN,1
ins_learningmobility_3_page_1_11,0,O,ADP,0
ins_learningmobility_3_page_1_12,0,O,NOUN,1
ins_learningmobility_3_page_1_13,0,O,ADP,0
ins_learningmobility_3_page_1_14,0,O,NOUN,1
ins_learningmobility_3_page_1_15,0,O,ADP,0
ins_learningmobility_3_page_1_16,0,O,NOUN,1
ins_learningmobility_3_page_1_17,0,O,ADP,0
ins_learningmobility_3_page_1_18,0,O,NOUN,1
ins_learningmobility_3_page_1_19,0,O,ADJ,1
ins_learningmobility_3_page_1_20,1,NUMERIC_VALUE,,0
ins_learningmobility_3_page_1_21,1,ORGANIZATION,PROPN,1
ins_learningmobility_3_page_1_22,1,ORGANIZATION,ADJ,1
ins_learningmobility_3_page_1_23,1,ORGANIZATION,NOUN,1
ins_learningmobility_3_page_1_24,1,ORGANIZATION,DET,0
ins_learningmobility_3_page_1_25,1,ORGANIZATION,NOUN,1
ins_learningmobility_3_page_1_26,1,ORGANIZATION,ADJ,1
ins_learningmobility_3_page_1_27,1,ORGANIZATION,PUNCT,0
ins_learningmobility_3_page_1_28,0,O,ADP,0
ins_learningmobility_3_page_1_29,1,PERSON,NOUN,1
ins_learningmobility_3_page_1_30,1,GPE,PROPN,1
ins_learningmobility_3_page_1_31,0,O,AUX,0
ins_learningmobility_3_page_1_32,0,O,ADP,0
ins_learningmobility_3_page_1_33,0,O,NOUN,1
ins_learningmobility_3_page_1_34,0,O,NOUN,1
ins_learningmobility_3_page_1_35,0,O,ADJ,1
ins_learningmobility_3_page_1_36,0,O,DET,0
ins_learningmobility_3_page_1_37,0,O,NOUN,1
ins_learningmobility_3_page_1_38,0,O,ADP,0
ins_learningmobility_3_page_1_39,0,O,NOUN,1
ins_learningmobility_3_page_1_40,0,O,ADJ,1
ins_learningmobility_3_page_1_41,0,O,ADP,0
ins_learningmobility_3_page_1_42,0,O,NOUN,1
ins_learningmobility_3_page_1_43,0,O,ADP,0
ins_learningmobility_3_page_1_44,0,O,NOUN,1
ins_learningmobility_3_page_1_45,0,O,ADJ,1
ins_learningmobility_3_page_1_46,0,O,CCONJ,0
ins_learningmobility_3_page_1_47,0,O,ADP,0
ins_learningmobility_3_page_1_48,0,O,NOUN,1
ins_learningmobility_3_page_1_49,0,O,ADJ,1
ins_learningmobility_3_page_1_50,0,O,NOUN,1
ins_learningmobility_3_page_1_51,0,O,NOUN,1
ins_learningmobility_3_page_1_52,0,O,CCONJ,0
ins_learningmobility_3_page_1_53,0,O,NOUN,1
ins_learningmobility_3_page_1_54,0,O,ADP,0
ins_learningmobility_3_page_1_55,0,O,DET,0
ins_learningmobility_3_page_1_56,0,O,NOUN,1
ins_learningmobility_3_page_1_57,0,O,VERB,1
ins_learningmobility_3_page_1_58,0,O,DET,0
ins_learningmobility_3_page_1_59,0,O,NOUN,1
ins_learningmobility_3_page_1_60,0,O,ADJ,1
ins_learningmobility_3_page_1_61,0,O,PRON,0
ins_learningmobility_3_page_1_62,0,O,AUX,0
ins_learningmobility_3_page_1_63,0,O,VERB,1
ins_learningmobility_3_page_1_64,0,O,PRON,0
ins_learningmobility_3_page_1_65,0,O,NOUN,1
ins_learningmobility_3_page_2_0,0,O,NOUN,1
ins_learningmobility_3_page_2_1,0,O,VERB,1
ins_learningmobility_3_page_2_2,0,O,ADP,0
ins_learningmobility_3_page_2_3,0,O,NOUN,1
ins_learningmobility_3_page_2_4,0,O,DET,0
ins_learningmobility_3_page_2_5,0,O,ADV,1
ins_learningmobility_3_page_2_6,0,O,ADP,0
ins_learningmobility_3_page_2_7,0,O,NOUN,1
ins_learningmobility_3_page_2_8,0,O,ADV,1
ins_learningmobility_3_page_2_9,0,O,AUX,0
ins_learningmobility_3_page_2_10,0,O,AUX,0
ins_learningmobility_3_page_2_11,0,O,NOUN,1
ins_learningmobility_3_page_2_12,0,O,ADP,0
ins_learningmobility_3_page_2_13,0,O,PART,0
ins_learningmobility_3_page_2_14,0,O,VERB,1
ins_learningmobility_3_page_2_15,0,O,NOUN,1
ins_learningmobility_3_page_2_16,0,O,NOUN,1
ins_learningmobility_3_page_2_17,0,O,NOUN,1
ins_learningmobility_3_page_2_18,0,O,CCONJ,0
ins_learningmobility_3_page_2_19,0,O,NOUN,1
ins_learningmobility_3_page_2_20,0,O,ADP,0
ins_learningmobility_3_page_2_21,0,O,PRON,0
ins_learningmobility_3_page_2_22,0,O,AUX,0
ins_learningmobility_3_page_2_23,0,O,VERB,1
ins_learningmobility_3_page_2_24,0,O,ADP,0
ins_learningmobility_3_page_2_25,0,O,NOUN,1
ins_learningmobility_3_page_2_26,0,O,CCONJ,0
ins_learningmobility_3_page_2_27,0,O,ADJ,1
ins_learningmobility_3_page_2_28,0,O,ADP,0
ins_learningmobility_3_page_2_29,0,O,NOUN,1
ins_learningmobility_3_page_2_30,0,O,ADP,0
ins_learningmobility_3_page_2_31,1,DATETIME,ADV,1
ins_learningmobility_3_page_2_32,0,O,ADP,0
ins_learningmobility_3_page_2_33,0,O,NOUN,1
ins_learningmobility_3_page_2_34,0,O,CCONJ,0
ins_learningmobility_3_page_2_35,0,O,NOUN,1
ins_learningmobility_3_page_2_36,0,O,DET,0
ins_learningmobility_3_page_2_37,1,ORGANIZATION,NOUN,1
ins_learningmobility_3_page_2_38,0,O,VERB,1
